race_id,race_name,race_date,course,distance,surface,grade,horse_no,frame_no,horse_reg,horse_name,sex,birth_year,jockey,weight,career_starts,career_win_rate,jockey_win_rate,condition_aptitude,finish_position
326,レース0326,2025-12-02,京都,1200,TURF,1勝,3,2,H0003894,ウマ3894,セ,2022,中村 駿,55.0,4,0.096,0.142,0.305,6
326,レース0326,2025-12-02,京都,1200,TURF,1勝,4,2,H0003895,ウマ3895,セ,2020,鈴木 花子,58.0,4,0.0,0.112,0.933,5
326,レース0326,2025-12-02,京都,1200,TURF,1勝,5,3,H0003896,ウマ3896,牡,2020,鈴木 花子,58.0,14,0.008,0.07,0.784,7
326,レース0326,2025-12-02,京都,1200,TURF,1勝,6,3,H0003897,ウマ3897,牡,2022,高橋 大輔,54.0,25,0.21,0.104,0.628,2
326,レース0326,2025-12-02,京都,1200,TURF,1勝,7,4,H0003898,ウマ3898,牡,2020,田中 一郎,55.0,24,0.243,0.143,0.779,1
326,レース0326,2025-12-02,京都,1200,TURF,1勝,8,4,H0003899,ウマ3899,牡,2022,加藤 楓,55.0,22,0.148,0.098,0.368,4
327,レース0327,2025-09-04,中京,1600,DIRT,未勝利,1,1,H0003900,ウマ3900,牡,2022,伊藤 翼,57.0,29,0.144,0.131,0.364,10
327,レース0327,2025-09-04,中京,1600,DIRT,未勝利,2,1,H0003901,ウマ3901,牡,2022,中村 駿,54.0,16,0.229,0.053,0.404,9
327,レース0327,2025-09-04,中京,1600,DIRT,未勝利,3,2,H0003902,ウマ3902,牡,2021,小林 蓮,57.0,23,0.159,0.119,0.69,2
327,レース0327,2025-09-04,中京,1600,DIRT,未勝利,4,2,H0003903,ウマ3903,牝,2020,小林 蓮,58.0,22,0.037,0.099,0.579,4
327,レース0327,2025-09-04,中京,1600,DIRT,未勝利,5,3,H0003904,ウマ3904,セ,2021,小林 蓮,54.0,29,0.028,0.14,0.394,11
327,レース0327,2025-09-04,中京,1600,DIRT,未勝利,6,3,H0003905,ウマ3905,牡,2021,伊藤 翼,58.0,15,0.224,0.098,0.408,6
327,レース0327,2025-09-04,中京,1600,DIRT,未勝利,7,4,H0003906,ウマ3906,牝,2020,鈴木 花子,58.0,28,0.148,0.144,0.435,5
327,レース0327,2025-09-04,中京,1600,DIRT,未勝利,8,4,H0003907,ウマ3907,牡,2020,中村 駿,55.0,28,0.104,0.21,0.335,7
327,レース0327,2025-09-04,中京,1600,DIRT,未勝利,9,5,H0003908,ウマ3908,牝,2021,山本 陽,58.0,15,0.255,0.153,0.258,1
327,レース0327,2025-09-04,中京,1600,DIRT,未勝利,10,5,H0003909,ウマ3909,セ,2020,佐藤 健,54.0,21,0.077,0.177,0.573,3
327,レース0327,2025-09-04,中京,1600,DIRT,未勝利,11,6,H0003910,ウマ3910,セ,2021,佐藤 健,55.0,8,0.149,0.136,0.451,8
328,レース0328,2025-08-23,中山,1400,DIRT,OP,1,1,H0003911,ウマ3911,牝,2021,伊藤 翼,54.0,25,0.113,0.116,0.818,4
328,レース0328,2025-08-23,中山,1400,DIRT,OP,2,1,H0003912,ウマ3912,牡,2020,伊藤 翼,56.0,28,0.164,0.175,0.404,7
328,レース0328,2025-08-23,中山,1400,DIRT,OP,3,2,H0003913,ウマ3913,牝,2022,中村 駿,56.0,23,0.123,0.188,0.395,6
328,レース0328,2025-08-23,中山,1400,DIRT,OP,4,2,H0003914,ウマ3914,牝,2022,中村 駿,56.0,20,0.0,0.177,0.187,8
328,レース0328,2025-08-23,中山,1400,DIRT,OP,5,3,H0003915,ウマ3915,セ,2022,小林 蓮,55.0,23,0.167,0.115,0.51,2
328,レース0328,2025-08-23,中山,1400,DIRT,OP,6,3,H0003916,ウマ3916,牝,2020,佐藤 健,58.0,17,0.207,0.067,0.668,5
328,レース0328,2025-08-23,中山,1400,DIRT,OP,7,4,H0003917,ウマ3917,牝,2020,田中 一郎,55.0,4,0.27,0.142,0.544,1
328,レース0328,2025-08-23,中山,1400,DIRT,OP,8,4,H0003918,ウマ3918,牝,2021,鈴木 花子,58.0,30,0.276,0.124,0.625,3
329,レース0329,2025-02-21,中山,1400,TURF,2勝,1,1,H0003919,ウマ3919,牝,2021,鈴木 花子,54.0,10,0.075,0.101,0.286,11
329,レース0329,2025-02-21,中山,1400,TURF,2勝,2,1,H0003920,ウマ3920,セ,2020,伊藤 翼,58.0,9,0.157,0.147,0.915,4
329,レース0329,2025-02-21,中山,1400,TURF,2勝,3,2,H0003921,ウマ3921,牝,2022,高橋 大輔,57.0,8,0.325,0.081,0.497,2
329,レース0329,2025-02-21,中山,1400,TURF,2勝,4,2,H0003922,ウマ3922,牡,2020,高橋 大輔,54.0,20,0.077,0.175,0.337,9
329,レース0329,2025-02-21,中山,1400,TURF,2勝,5,3,H0003923,ウマ3923,牡,2022,小林 蓮,58.0,4,0.255,0.159,0.81,1
329,レース0329,2025-02-21,中山,1400,TURF,2勝,6,3,H0003924,ウマ3924,牝,2021,小林 蓮,58.0,29,0.109,0.158,0.574,10
329,レース0329,2025-02-21,中山,1400,TURF,2勝,7,4,H0003925,ウマ3925,セ,2020,渡辺 美咲,57.0,30,0.084,0.052,0.454,12
329,レース0329,2025-02-21,中山,1400,TURF,2勝,8,4,H0003926,ウマ3926,セ,2021,鈴木 花子,55.0,6,0.343,0.137,0.576,3
329,レース0329,2025-02-21,中山,1400,TURF,2勝,9,5,H0003927,ウマ3927,牡,2022,小林 蓮,55.0,18,0.2,0.097,0.725,6
329,レース0329,2025-02-21,中山,1400,TURF,2勝,10,5,H0003928,ウマ3928,牡,2021,鈴木 花子,56.0,3,0.119,0.12,0.256,13
329,レース0329,2025-02-21,中山,1400,TURF,2勝,11,6,H0003929,ウマ3929,牝,2021,渡辺 美咲,57.0,28,0.137,0.114,0.626,7
329,レース0329,2025-02-21,中山,1400,TURF,2勝,12,6,H0003930,ウマ3930,牝,2020,佐藤 健,54.0,4,0.148,0.216,0.419,8
329,レース0329,2025-02-21,中山,1400,TURF,2勝,13,7,H0003931,ウマ3931,牝,2021,渡辺 美咲,54.0,15,0.172,0.15,0.653,5
330,レース0330,2025-02-14,中山,1400,TURF,1勝,1,1,H0003932,ウマ3932,牡,2021,小林 蓮,54.0,13,0.232,0.175,0.517,4
330,レース0330,2025-02-14,中山,1400,TURF,1勝,2,1,H0003933,ウマ3933,牝,2022,小林 蓮,54.0,26,0.155,0.155,0.455,6
330,レース0330,2025-02-14,中山,1400,TURF,1勝,3,2,H0003934,ウマ3934,牡,2021,中村 駿,56.0,20,0.193,0.182,0.62,5
330,レース0330,2025-02-14,中山,1400,TURF,1勝,4,2,H0003935,ウマ3935,牡,2020,加藤 楓,54.0,5,0.085,0.134,0.751,2
330,レース0330,2025-02-14,中山,1400,TURF,1勝,5,3,H0003936,ウマ3936,牡,2020,渡辺 美咲,58.0,28,0.182,0.162,0.389,8
330,レース0330,2025-02-14,中山,1400,TURF,1勝,6,3,H0003937,ウマ3937,牝,2021,加藤 楓,55.0,12,0.213,0.067,0.585,7
330,レース0330,2025-02-14,中山,1400,TURF,1勝,7,4,H0003938,ウマ3938,牝,2021,小林 蓮,54.0,29,0.318,0.122,0.272,3
330,レース0330,2025-02-14,中山,1400,TURF,1勝,8,4,H0003939,ウマ3939,牡,2020,佐藤 健,54.0,11,0.271,0.149,0.521,1
331,レース0331,2025-11-22,阪神,1800,DIRT,2勝,1,1,H0003940,ウマ3940,牡,2021,鈴木 花子,54.0,30,0.228,0.118,0.626,4
331,レース0331,2025-11-22,阪神,1800,DIRT,2勝,2,1,H0003941,ウマ3941,牝,2020,田中 一郎,58.0,22,0.21,0.03,0.482,9
331,レース0331,2025-11-22,阪神,1800,DIRT,2勝,3,2,H0003942,ウマ3942,牡,2021,高橋 大輔,56.0,27,0.249,0.137,0.695,3
331,レース0331,2025-11-22,阪神,1800,DIRT,2勝,4,2,H0003943,ウマ3943,セ,2020,田中 一郎,56.0,21,0.186,0.173,0.506,8
331,レース0331,2025-11-22,阪神,1800,DIRT,2勝,5,3,H0003944,ウマ3944,牝,2020,小林 蓮,54.0,17,0.097,0.175,0.2,10
331,レース0331,2025-11-22,阪神,1800,DIRT,2勝,6,3,H0003945,ウマ3945,牡,2020,渡辺 美咲,56.0,25,0.307,0.145,0.715,2
331,レース0331,2025-11-22,阪神,1800,DIRT,2勝,7,4,H0003946,ウマ3946,牡,2020,山本 陽,58.0,26,0.237,0.108,0.311,5
331,レース0331,2025-11-22,阪神,1800,DIRT,2勝,8,4,H0003947,ウマ3947,牝,2021,山本 陽,57.0,17,0.083,0.14,0.671,6
331,レース0331,2025-11-22,阪神,1800,DIRT,2勝,9,5,H0003948,ウマ3948,セ,2020,山本 陽,54.0,10,0.086,0.097,0.669,7
331,レース0331,2025-11-22,阪神,1800,DIRT,2勝,10,5,H0003949,ウマ3949,セ,2020,中村 駿,56.0,22,0.317,0.145,0.822,1
332,レース0332,2025-08-19,中山,2400,TURF,G2,1,1,H0003950,ウマ3950,牡,2022,山本 陽,56.0,25,0.164,0.155,0.917,5
332,レース0332,2025-08-19,中山,2400,TURF,G2,2,1,H0003951,ウマ3951,牝,2020,渡辺 美咲,56.0,21,0.239,0.057,0.711,3
332,レース0332,2025-08-19,中山,2400,TURF,G2,3,2,H0003952,ウマ3952,牝,2021,渡辺 美咲,57.0,3,0.202,0.158,0.88,8
332,レース0332,2025-08-19,中山,2400,TURF,G2,4,2,H0003953,ウマ3953,セ,2022,佐藤 健,56.0,17,0.1,0.107,0.688,14
332,レース0332,2025-08-19,中山,2400,TURF,G2,5,3,H0003954,ウマ3954,牡,2022,中村 駿,55.0,28,0.106,0.187,0.72,10
332,レース0332,2025-08-19,中山,2400,TURF,G2,6,3,H0003955,ウマ3955,牡,2022,高橋 大輔,54.0,16,0.165,0.03,0.689,9
332,レース0332,2025-08-19,中山,2400,TURF,G2,7,4,H0003956,ウマ3956,セ,2020,加藤 楓,54.0,5,0.247,0.165,0.346,13
332,レース0332,2025-08-19,中山,2400,TURF,G2,8,4,H0003957,ウマ3957,セ,2020,加藤 楓,57.0,3,0.164,0.117,0.955,4
332,レース0332,2025-08-19,中山,2400,TURF,G2,9,5,H0003958,ウマ3958,牝,2021,田中 一郎,58.0,5,0.0,0.076,0.837,15
332,レース0332,2025-08-19,中山,2400,TURF,G2,10,5,H0003959,ウマ3959,牡,2020,山本 陽,55.0,13,0.159,0.196,0.668,6
332,レース0332,2025-08-19,中山,2400,TURF,G2,11,6,H0003960,ウマ3960,牝,2021,田中 一郎,58.0,18,0.246,0.065,0.667,7
332,レース0332,2025-08-19,中山,2400,TURF,G2,12,6,H0003961,ウマ3961,セ,2020,佐藤 健,58.0,4,0.058,0.152,0.716,12
332,レース0332,2025-08-19,中山,2400,TURF,G2,13,7,H0003962,ウマ3962,牝,2021,高橋 大輔,54.0,30,0.16,0.074,0.813,1
332,レース0332,2025-08-19,中山,2400,TURF,G2,14,7,H0003963,ウマ3963,セ,2022,佐藤 健,56.0,14,0.333,0.088,0.793,2
332,レース0332,2025-08-19,中山,2400,TURF,G2,15,8,H0003964,ウマ3964,セ,2021,加藤 楓,54.0,16,0.126,0.186,0.609,11
332,レース0332,2025-08-19,中山,2400,TURF,G2,16,8,H0003965,ウマ3965,牝,2021,加藤 楓,54.0,17,0.143,0.105,0.33,16
333,レース0333,2025-06-28,阪神,2000,DIRT,OP,1,1,H0003966,ウマ3966,牝,2020,加藤 楓,56.0,10,0.151,0.244,0.511,8
333,レース0333,2025-06-28,阪神,2000,DIRT,OP,2,1,H0003967,ウマ3967,牡,2020,山本 陽,55.0,9,0.095,0.179,0.297,12
333,レース0333,2025-06-28,阪神,2000,DIRT,OP,3,2,H0003968,ウマ3968,セ,2020,佐藤 健,56.0,15,0.099,0.175,0.616,9
333,レース0333,2025-06-28,阪神,2000,DIRT,OP,4,2,H0003969,ウマ3969,牡,2021,高橋 大輔,58.0,24,0.196,0.107,0.709,5
333,レース0333,2025-06-28,阪神,2000,DIRT,OP,5,3,H0003970,ウマ3970,牝,2022,高橋 大輔,55.0,4,0.23,0.198,0.609,2
333,レース0333,2025-06-28,阪神,2000,DIRT,OP,6,3,H0003971,ウマ3971,牡,2021,渡辺 美咲,57.0,8,0.141,0.175,0.766,6
333,レース0333,2025-06-28,阪神,2000,DIRT,OP,7,4,H0003972,ウマ3972,牝,2022,小林 蓮,55.0,11,0.299,0.103,0.601,3
333,レース0333,2025-06-28,阪神,2000,DIRT,OP,8,4,H0003973,ウマ3973,セ,2020,伊藤 翼,58.0,26,0.134,0.133,0.591,7
333,レース0333,2025-06-28,阪神,2000,DIRT,OP,9,5,H0003974,ウマ3974,牡,2020,山本 陽,58.0,10,0.229,0.093,0.695,1
333,レース0333,2025-06-28,阪神,2000,DIRT,OP,10,5,H0003975,ウマ3975,セ,2022,伊藤 翼,54.0,24,0.292,0.166,0.388,4
333,レース0333,2025-06-28,阪神,2000,DIRT,OP,11,6,H0003976,ウマ3976,セ,2022,田中 一郎,56.0,13,0.175,0.113,0.209,10
333,レース0333,2025-06-28,阪神,2000,DIRT,OP,12,6,H0003977,ウマ3977,牝,2020,鈴木 花子,58.0,7,0.133,0.181,0.395,11
334,レース0334,2025-04-12,中山,2400,DIRT,2勝,1,1,H0003978,ウマ3978,牝,2021,渡辺 美咲,54.0,4,0.058,0.132,0.96,7
334,レース0334,2025-04-12,中山,2400,DIRT,2勝,2,1,H0003979,ウマ3979,牡,2022,高橋 大輔,58.0,15,0.211,0.108,0.654,9
334,レース0334,2025-04-12,中山,2400,DIRT,2勝,3,2,H0003980,ウマ3980,牝,2020,山本 陽,57.0,11,0.17,0.048,0.358,11
334,レース0334,2025-04-12,中山,2400,DIRT,2勝,4,2,H0003981,ウマ3981,セ,2022,渡辺 美咲,57.0,13,0.219,0.192,0.404,1
334,レース0334,2025-04-12,中山,2400,DIRT,2勝,5,3,H0003982,ウマ3982,セ,2022,伊藤 翼,56.0,11,0.228,0.195,0.574,6
334,レース0334,2025-04-12,中山,2400,DIRT,2勝,6,3,H0003983,ウマ3983,セ,2022,小林 蓮,55.0,11,0.19,0.113,0.543,4
334,レース0334,2025-04-12,中山,2400,DIRT,2勝,7,4,H0003984,ウマ3984,牡,2020,加藤 楓,58.0,28,0.164,0.097,0.434,12
334,レース0334,2025-04-12,中山,2400,DIRT,2勝,8,4,H0003985,ウマ3985,牡,2020,山本 陽,58.0,10,0.282,0.157,0.431,5
334,レース0334,2025-04-12,中山,2400,DIRT,2勝,9,5,H0003986,ウマ3986,牝,2022,鈴木 花子,56.0,6,0.108,0.039,0.9,10
334,レース0334,2025-04-12,中山,2400,DIRT,2勝,10,5,H0003987,ウマ3987,牡,2022,鈴木 花子,57.0,30,0.301,0.172,0.663,2
334,レース0334,2025-04-12,中山,2400,DIRT,2勝,11,6,H0003988,ウマ3988,牝,2021,渡辺 美咲,55.0,12,0.194,0.181,0.524,8
334,レース0334,2025-04-12,中山,2400,DIRT,2勝,12,6,H0003989,ウマ3989,牝,2021,山本 陽,55.0,25,0.134,0.145,0.941,3
335,レース0335,2025-01-16,中山,2000,TURF,3勝,1,1,H0003990,ウマ3990,牝,2020,伊藤 翼,57.0,15,0.059,0.141,0.486,9
335,レース0335,2025-01-16,中山,2000,TURF,3勝,2,1,H0003991,ウマ3991,牝,2021,田中 一郎,56.0,26,0.156,0.142,0.79,3
335,レース0335,2025-01-16,中山,2000,TURF,3勝,3,2,H0003992,ウマ3992,セ,2020,田中 一郎,55.0,17,0.142,0.103,0.391,4
335,レース0335,2025-01-16,中山,2000,TURF,3勝,4,2,H0003993,ウマ3993,セ,2022,鈴木 花子,55.0,26,0.043,0.089,0.641,8
335,レース0335,2025-01-16,中山,2000,TURF,3勝,5,3,H0003994,ウマ3994,牡,2021,渡辺 美咲,55.0,15,0.217,0.179,0.907,1
335,レース0335,2025-01-16,中山,2000,TURF,3勝,6,3,H0003995,ウマ3995,牡,2022,渡辺 美咲,56.0,11,0.279,0.155,0.685,2
335,レース0335,2025-01-16,中山,2000,TURF,3勝,7,4,H0003996,ウマ3996,牝,2022,田中 一郎,55.0,7,0.134,0.155,0.638,5
335,レース0335,2025-01-16,中山,2000,TURF,3勝,8,4,H0003997,ウマ3997,セ,2021,加藤 楓,56.0,6,0.0,0.114,0.218,10
335,レース0335,2025-01-16,中山,2000,TURF,3勝,9,5,H0003998,ウマ3998,セ,2020,山本 陽,56.0,4,0.064,0.066,0.642,6
335,レース0335,2025-01-16,中山,2000,TURF,3勝,10,5,H0003999,ウマ3999,セ,2020,鈴木 花子,55.0,23,0.164,0.1,0.629,7
336,レース0336,2025-05-04,中山,2000,DIRT,G2,1,1,H0004000,ウマ4000,牝,2022,中村 駿,55.0,21,0.066,0.112,0.843,5
336,レース0336,2025-05-04,中山,2000,DIRT,G2,2,1,H0004001,ウマ4001,牡,2020,田中 一郎,56.0,6,0.076,0.098,0.526,11
336,レース0336,2025-05-04,中山,2000,DIRT,G2,3,2,H0004002,ウマ4002,セ,2022,伊藤 翼,55.0,25,0.233,0.03,0.666,10
336,レース0336,2025-05-04,中山,2000,DIRT,G2,4,2,H0004003,ウマ4003,セ,2021,加藤 楓,57.0,5,0.136,0.195,0.093,12
336,レース0336,2025-05-04,中山,2000,DIRT,G2,5,3,H0004004,ウマ4004,セ,2020,高橋 大輔,55.0,24,0.175,0.12,0.455,6
336,レース0336,2025-05-04,中山,2000,DIRT,G2,6,3,H0004005,ウマ4005,牝,2021,山本 陽,54.0,6,0.039,0.199,0.436,9
336,レース0336,2025-05-04,中山,2000,DIRT,G2,7,4,H0004006,ウマ4006,セ,2020,加藤 楓,55.0,23,0.289,0.26,0.539,3
336,レース0336,2025-05-04,中山,2000,DIRT,G2,8,4,H0004007,ウマ4007,牝,2021,加藤 楓,55.0,27,0.22,0.134,0.629,8
336,レース0336,2025-05-04,中山,2000,DIRT,G2,9,5,H0004008,ウマ4008,牝,2022,田中 一郎,56.0,26,0.281,0.192,0.959,2
336,レース0336,2025-05-04,中山,2000,DIRT,G2,10,5,H0004009,ウマ4009,牝,2021,鈴木 花子,57.0,23,0.311,0.203,0.84,4
336,レース0336,2025-05-04,中山,2000,DIRT,G2,11,6,H0004010,ウマ4010,牝,2020,伊藤 翼,54.0,8,0.038,0.134,0.863,1
336,レース0336,2025-05-04,中山,2000,DIRT,G2,12,6,H0004011,ウマ4011,牝,2020,山本 陽,57.0,26,0.185,0.182,0.652,7
337,レース0337,2025-12-13,中京,2400,DIRT,1勝,1,1,H0004012,ウマ4012,牝,2021,佐藤 健,58.0,5,0.023,0.166,0.468,9
337,レース0337,2025-12-13,中京,2400,DIRT,1勝,2,1,H0004013,ウマ4013,牡,2022,田中 一郎,54.0,28,0.306,0.148,0.615,6
337,レース0337,2025-12-13,中京,2400,DIRT,1勝,3,2,H0004014,ウマ4014,牝,2020,伊藤 翼,58.0,28,0.247,0.117,0.601,3
337,レース0337,2025-12-13,中京,2400,DIRT,1勝,4,2,H0004015,ウマ4015,牡,2021,加藤 楓,56.0,21,0.0,0.162,0.486,11
337,レース0337,2025-12-13,中京,2400,DIRT,1勝,5,3,H0004016,ウマ4016,牝,2022,高橋 大輔,57.0,21,0.227,0.098,0.338,1
337,レース0337,2025-12-13,中京,2400,DIRT,1勝,6,3,H0004017,ウマ4017,セ,2022,高橋 大輔,58.0,15,0.048,0.106,0.6,10
337,レース0337,2025-12-13,中京,2400,DIRT,1勝,7,4,H0004018,ウマ4018,牝,2022,中村 駿,55.0,19,0.309,0.051,0.167,7
337,レース0337,2025-12-13,中京,2400,DIRT,1勝,8,4,H0004019,ウマ4019,牡,2021,小林 蓮,55.0,27,0.365,0.144,0.546,2
337,レース0337,2025-12-13,中京,2400,DIRT,1勝,9,5,H0004020,ウマ4020,セ,2020,鈴木 花子,58.0,29,0.154,0.118,0.491,8
337,レース0337,2025-12-13,中京,2400,DIRT,1勝,10,5,H0004021,ウマ4021,牝,2020,伊藤 翼,54.0,25,0.263,0.156,0.448,4
337,レース0337,2025-12-13,中京,2400,DIRT,1勝,11,6,H0004022,ウマ4022,セ,2020,小林 蓮,54.0,18,0.153,0.113,0.562,5
338,レース0338,2025-11-19,東京,2000,DIRT,3勝,1,1,H0004023,ウマ4023,牝,2022,中村 駿,57.0,7,0.057,0.074,0.296,13
338,レース0338,2025-11-19,東京,2000,DIRT,3勝,2,1,H0004024,ウマ4024,セ,2021,鈴木 花子,54.0,22,0.273,0.134,0.418,5
338,レース0338,2025-11-19,東京,2000,DIRT,3勝,3,2,H0004025,ウマ4025,牝,2022,渡辺 美咲,55.0,13,0.193,0.092,0.519,9
338,レース0338,2025-11-19,東京,2000,DIRT,3勝,4,2,H0004026,ウマ4026,セ,2021,山本 陽,55.0,5,0.263,0.204,0.746,1
338,レース0338,2025-11-19,東京,2000,DIRT,3勝,5,3,H0004027,ウマ4027,セ,2022,鈴木 花子,56.0,3,0.156,0.148,0.324,12
338,レース0338,2025-11-19,東京,2000,DIRT,3勝,6,3,H0004028,ウマ4028,牡,2021,高橋 大輔,56.0,15,0.248,0.082,0.429,10
338,レース0338,2025-11-19,東京,2000,DIRT,3勝,7,4,H0004029,ウマ4029,牝,2020,小林 蓮,54.0,7,0.186,0.049,0.902,6
338,レース0338,2025-11-19,東京,2000,DIRT,3勝,8,4,H0004030,ウマ4030,牝,2022,小林 蓮,57.0,30,0.191,0.155,0.658,3
338,レース0338,2025-11-19,東京,2000,DIRT,3勝,9,5,H0004031,ウマ4031,セ,2020,佐藤 健,55.0,19,0.205,0.127,0.456,7
338,レース0338,2025-11-19,東京,2000,DIRT,3勝,10,5,H0004032,ウマ4032,セ,2022,山本 陽,58.0,27,0.0,0.146,0.581,8
338,レース0338,2025-11-19,東京,2000,DIRT,3勝,11,6,H0004033,ウマ4033,牡,2020,佐藤 健,56.0,17,0.207,0.249,0.481,4
338,レース0338,2025-11-19,東京,2000,DIRT,3勝,12,6,H0004034,ウマ4034,牝,2020,鈴木 花子,57.0,5,0.271,0.129,0.112,11
338,レース0338,2025-11-19,東京,2000,DIRT,3勝,13,7,H0004035,ウマ4035,セ,2022,中村 駿,54.0,8,0.121,0.22,0.701,2
339,レース0339,2025-10-09,東京,2400,DIRT,2勝,1,1,H0004036,ウマ4036,セ,2020,加藤 楓,55.0,28,0.444,0.125,0.513,1
339,レース0339,2025-10-09,東京,2400,DIRT,2勝,2,1,H0004037,ウマ4037,牡,2020,鈴木 花子,54.0,19,0.32,0.139,0.419,6
339,レース0339,2025-10-09,東京,2400,DIRT,2勝,3,2,H0004038,ウマ4038,牡,2021,田中 一郎,56.0,7,0.392,0.141,0.609,5
339,レース0339,2025-10-09,東京,2400,DIRT,2勝,4,2,H0004039,ウマ4039,セ,2022,高橋 大輔,57.0,8,0.0,0.115,0.786,11
339,レース0339,2025-10-09,東京,2400,DIRT,2勝,5,3,H0004040,ウマ4040,牡,2020,佐藤 健,58.0,3,0.229,0.132,0.404,9
339,レース0339,2025-10-09,東京,2400,DIRT,2勝,6,3,H0004041,ウマ4041,牡,2020,田中 一郎,55.0,16,0.156,0.201,0.479,10
339,レース0339,2025-10-09,東京,2400,DIRT,2勝,7,4,H0004042,ウマ4042,牝,2020,鈴木 花子,54.0,3,0.121,0.065,0.829,7
339,レース0339,2025-10-09,東京,2400,DIRT,2勝,8,4,H0004043,ウマ4043,牝,2022,伊藤 翼,56.0,7,0.15,0.112,0.667,3
339,レース0339,2025-10-09,東京,2400,DIRT,2勝,9,5,H0004044,ウマ4044,牡,2022,高橋 大輔,55.0,22,0.237,0.184,0.61,4
339,レース0339,2025-10-09,東京,2400,DIRT,2勝,10,5,H0004045,ウマ4045,牝,2021,鈴木 花子,55.0,25,0.271,0.117,0.727,2
339,レース0339,2025-10-09,東京,2400,DIRT,2勝,11,6,H0004046,ウマ4046,セ,2021,加藤 楓,58.0,30,0.074,0.046,0.506,8
340,レース0340,2025-06-28,阪神,1800,DIRT,未勝利,1,1,H0004047,ウマ4047,牡,2022,山本 陽,55.0,10,0.278,0.153,0.48,5
340,レース0340,2025-06-28,阪神,1800,DIRT,未勝利,2,1,H0004048,ウマ4048,セ,2021,高橋 大輔,55.0,4,0.188,0.076,0.379,15
340,レース0340,2025-06-28,阪神,1800,DIRT,未勝利,3,2,H0004049,ウマ4049,セ,2020,小林 蓮,58.0,29,0.173,0.155,0.547,11
340,レース0340,2025-06-28,阪神,1800,DIRT,未勝利,4,2,H0004050,ウマ4050,セ,2020,小林 蓮,58.0,21,0.262,0.123,0.406,9
340,レース0340,2025-06-28,阪神,1800,DIRT,未勝利,5,3,H0004051,ウマ4051,牝,2021,加藤 楓,54.0,13,0.094,0.057,0.543,14
340,レース0340,2025-06-28,阪神,1800,DIRT,未勝利,6,3,H0004052,ウマ4052,セ,2022,渡辺 美咲,54.0,10,0.155,0.05,0.282,13
340,レース0340,2025-06-28,阪神,1800,DIRT,未勝利,7,4,H0004053,ウマ4053,牡,2022,佐藤 健,56.0,17,0.104,0.062,0.928,4
340,レース0340,2025-06-28,阪神,1800,DIRT,未勝利,8,4,H0004054,ウマ4054,牝,2020,加藤 楓,56.0,13,0.22,0.186,0.663,7
340,レース0340,2025-06-28,阪神,1800,DIRT,未勝利,9,5,H0004055,ウマ4055,牡,2021,高橋 大輔,57.0,17,0.29,0.043,1.0,1
340,レース0340,2025-06-28,阪神,1800,DIRT,未勝利,10,5,H0004056,ウマ4056,牝,2021,渡辺 美咲,54.0,26,0.193,0.092,0.497,8
340,レース0340,2025-06-28,阪神,1800,DIRT,未勝利,11,6,H0004057,ウマ4057,セ,2022,山本 陽,54.0,24,0.147,0.16,0.488,12
340,レース0340,2025-06-28,阪神,1800,DIRT,未勝利,12,6,H0004058,ウマ4058,セ,2022,佐藤 健,58.0,23,0.246,0.082,0.655,2
340,レース0340,2025-06-28,阪神,1800,DIRT,未勝利,13,7,H0004059,ウマ4059,牝,2020,田中 一郎,54.0,11,0.149,0.051,0.868,3
340,レース0340,2025-06-28,阪神,1800,DIRT,未勝利,14,7,H0004060,ウマ4060,牡,2020,佐藤 健,56.0,12,0.155,0.213,0.591,6
340,レース0340,2025-06-28,阪神,1800,DIRT,未勝利,15,8,H0004061,ウマ4061,牝,2020,田中 一郎,54.0,25,0.068,0.174,0.409,10
341,レース0341,2025-02-17,中京,1800,DIRT,未勝利,1,1,H0004062,ウマ4062,牡,2021,伊藤 翼,55.0,29,0.258,0.03,0.767,1
341,レース0341,2025-02-17,中京,1800,DIRT,未勝利,2,1,H0004063,ウマ4063,牡,2020,鈴木 花子,57.0,19,0.28,0.111,0.473,6
341,レース0341,2025-02-17,中京,1800,DIRT,未勝利,3,2,H0004064,ウマ4064,牝,2021,田中 一郎,55.0,25,0.071,0.045,0.622,11
341,レース0341,2025-02-17,中京,1800,DIRT,未勝利,4,2,H0004065,ウマ4065,牝,2022,中村 駿,55.0,27,0.164,0.171,0.56,8
341,レース0341,2025-02-17,中京,1800,DIRT,未勝利,5,3,H0004066,ウマ4066,牝,2022,田中 一郎,57.0,27,0.159,0.03,0.445,10
341,レース0341,2025-02-17,中京,1800,DIRT,未勝利,6,3,H0004067,ウマ4067,牝,2021,山本 陽,58.0,22,0.215,0.214,0.519,2
341,レース0341,2025-02-17,中京,1800,DIRT,未勝利,7,4,H0004068,ウマ4068,牝,2021,山本 陽,58.0,8,0.408,0.173,0.403,4
341,レース0341,2025-02-17,中京,1800,DIRT,未勝利,8,4,H0004069,ウマ4069,セ,2021,伊藤 翼,55.0,10,0.176,0.14,0.606,9
341,レース0341,2025-02-17,中京,1800,DIRT,未勝利,9,5,H0004070,ウマ4070,セ,2021,渡辺 美咲,56.0,6,0.144,0.144,0.607,5
